,Unnamed: 0,Stimulus Contrast,SAT,participant,Drift Rate,Boundary Separation,Non-decision Time,Effective Inhibition
75,77,1,1,24,0.0,0.7579914236490595,0.100039550124059,14.495770637691251
76,78,1,2,24,0.1369550719738058,0.9306033573918632,0.1001798438051163,6.6024734077174285
77,79,1,3,24,0.5244935785410407,5.015274844922772,0.1009750248396481,8.889845401199976
78,80,1,4,24,0.6157273456332457,9.821295464619698,0.1008054433460335,9.723139545770335
79,81,1,5,24,0.5908814790883508,2.772911444554559,0.2047987673073587,6.460599060112777
80,82,2,1,24,0.3481779195646139,0.7811173407436804,0.1005705575631076,14.794633462377162
81,83,2,2,24,0.361836637441906,0.987027440395872,0.1009052401326317,6.9749576152116175
82,84,2,3,24,0.809496601197275,2.5565222696928056,0.1764334775102642,9.274018035050537
83,85,2,4,24,0.7056044861927334,9.95890595971091,0.100130278222617,9.939425485951178
84,86,2,5,24,0.801023980489191,1.82103574631288,0.2748925878764816,6.767122210175954
85,87,3,1,24,0.0545020238202587,0.8470433479319652,0.1005865538457272,14.40994406026171
86,88,3,2,24,0.3885084167350419,0.9578249540945416,0.1005196086006448,7.239015540208759
87,89,3,3,24,1.64114327796544,4.818618799056962,0.1011980173031918,8.265203850634666
88,90,3,4,24,1.730597795794391,9.53300345041754,0.1386151912579624,10.546406815767018
89,91,3,5,24,2.154100021311348,1.2743240817935426,0.3250073722518962,5.937963477424455
90,92,4,1,24,0.0,0.9731427306363633,0.1004175457223212,16.175644189385114
91,93,4,2,24,0.5963867713611762,0.7781093878730694,0.1003563596398103,6.222385211038953
92,94,4,3,24,1.4432051179176366,2.3924096386175253,0.1650689889534238,8.144942614506729
93,95,4,4,24,2.7015061691309223,7.087282550991659,0.1031051842155699,7.691652852214817
94,96,4,5,24,2.505014966971466,1.2196212157244366,0.3143923872699981,5.860308267472258
95,97,5,1,24,0.0699651365925434,3.4227372941184866,0.1003342937286214,28.106656772435954
96,98,5,2,24,0.8633063367649325,0.848769269023192,0.1009992879666856,6.333698044334411
97,99,5,3,24,1.783907143043984,1.323208771153544,0.2155996779963495,7.632824951774272
98,100,5,4,24,2.8773677181066044,8.446467670564083,0.12763660887591,9.882833168779836
99,101,5,5,24,3.425992366031468,4.946799870620179,0.1669275793898995,6.789846682106074
100,102,1,1,25,1.2651744914284035,0.8522711087612462,0.3276109035259801,9.246342979359872
101,103,1,2,25,0.0,0.5008609514946354,0.3354376967056122,4.198976897315875
102,104,1,3,25,0.0457970217505321,3.7197262097838872,0.1662050658550746,9.829960602482217
103,105,1,4,25,0.4338489526514985,2.226181492383104,0.2690656551116856,12.51615936247345
104,106,1,5,25,0.0,6.947029552852197,0.1761970939544631,12.049418006377763
105,107,2,1,25,0.1205942257669482,6.2861041820603365,0.1000863386208472,9.989988697983062
106,108,2,2,25,1.0396082076491304,1.117262815740096,0.296634183364993,8.840041031898007
107,109,2,3,25,1.1482969825851452,5.726793387340864,0.1763754755827222,11.667492016974984
108,110,2,4,25,0.7511189539535957,7.556805802116861,0.18353433988287,13.017141194170694
109,111,2,5,25,1.3472143471026792,0.6108602431196086,0.3617063547079607,7.7063696466176195
110,112,3,1,25,0.5225788643022966,7.26833527516691,0.1010556126438338,9.513172183305786
111,113,3,2,25,0.7901981585006269,0.7872354096451675,0.2754249300839471,3.6384418808950767
112,114,3,3,25,1.002095673185305,9.682294569578747,0.1426515604102399,12.103354284075444
113,115,3,4,25,0.7486768318819733,0.501935178546927,0.3602130637283727,5.445027667590836
114,116,3,5,25,0.9377566137080062,8.721179778464645,0.221279542860156,15.431330805262572
115,117,4,1,25,1.1229853522267113,2.3824666173332654,0.2487006932339689,12.09489534893865
116,118,4,2,25,0.9661251742603826,1.0742436537044924,0.2530670861949948,7.630558220506538
117,119,4,3,25,1.0388058863468608,5.890414891808827,0.169322350981473,10.701935897363974
118,120,4,4,25,2.2573150498325263,0.9552665979599606,0.3388168838683796,10.426096593897952
119,121,4,5,25,1.813344069531119,2.458593944005278,0.2887942456606586,14.03982265975433
120,122,5,1,25,1.5813445973480629,1.4043928356412685,0.2816891217112872,10.811307475410649
121,123,5,2,25,1.1810416196047653,2.1934586026476364,0.2312130070295757,10.33617479124436
122,124,5,3,25,2.273712536030018,1.154870806067538,0.269989792236185,5.794707741051052
123,125,5,4,25,2.102218080265363,1.3619052074574745,0.2930309695781466,11.77634681644711
